item_id,type_id,category,x,y,z,length,width,height,weight,orientation_id,rotation,truck_id
G3_014_0001,G3,fragile,0,0,0,50,40,70,15,4,WHL,车型2_014
G3_014_0002,G3,fragile,50,0,0,50,40,70,15,4,WHL,车型2_014
G3_014_0003,G3,fragile,100,0,0,50,40,70,15,4,WHL,车型2_014
G3_014_0004,G3,fragile,150,0,0,50,40,70,15,4,WHL,车型2_014
G3_014_0005,G3,fragile,200,0,0,50,40,70,15,4,WHL,车型2_014
G3_014_0006,G3,fragile,250,0,0,50,40,70,15,4,WHL,车型2_014
G3_014_0007,G3,fragile,300,0,0,50,40,70,15,4,WHL,车型2_014
G3_014_0008,G3,fragile,350,0,0,50,40,70,15,4,WHL,车型2_014
G3_014_0009,G3,fragile,400,0,0,50,40,70,15,4,WHL,车型2_014
G3_014_0010,G3,fragile,450,0,0,50,40,70,15,4,WHL,车型2_014
G3_014_0011,G3,fragile,500,0,0,50,40,70,15,4,WHL,车型2_014
G3_014_0012,G3,fragile,550,0,0,50,40,70,15,4,WHL,车型2_014
G3_014_0013,G3,fragile,600,0,0,50,40,70,15,4,WHL,车型2_014
G3_014_0014,G3,fragile,0,40,0,50,40,70,15,4,WHL,车型2_014
G3_014_0015,G3,fragile,50,40,0,50,40,70,15,4,WHL,车型2_014
G3_014_0016,G3,fragile,100,40,0,50,40,70,15,4,WHL,车型2_014
G3_014_0017,G3,fragile,150,40,0,50,40,70,15,4,WHL,车型2_014
G3_014_0018,G3,fragile,200,40,0,50,40,70,15,4,WHL,车型2_014
G3_014_0019,G3,fragile,250,40,0,50,40,70,15,4,WHL,车型2_014
G3_014_0020,G3,fragile,300,40,0,50,40,70,15,4,WHL,车型2_014
G3_014_0021,G3,fragile,350,40,0,50,40,70,15,4,WHL,车型2_014
G3_014_0022,G3,fragile,400,40,0,50,40,70,15,4,WHL,车型2_014
G3_014_0023,G3,fragile,450,40,0,50,40,70,15,4,WHL,车型2_014
G3_014_0024,G3,fragile,500,40,0,50,40,70,15,4,WHL,车型2_014
G3_014_0025,G3,fragile,550,40,0,50,40,70,15,4,WHL,车型2_014
G4_014_0001,G4,oriented,0,80,0,80,60,50,25,1,LWH,车型2_014
G4_014_0002,G4,oriented,80,80,0,80,60,50,25,1,LWH,车型2_014
G4_014_0003,G4,oriented,160,80,0,80,60,50,25,1,LWH,车型2_014
G4_014_0004,G4,oriented,240,80,0,80,60,50,25,1,LWH,车型2_014
G4_014_0005,G4,oriented,320,80,0,80,60,50,25,1,LWH,车型2_014
G4_014_0006,G4,oriented,400,80,0,80,60,50,25,1,LWH,车型2_014
G4_014_0007,G4,oriented,480,80,0,80,60,50,25,1,LWH,车型2_014
G4_014_0008,G4,oriented,560,80,0,80,60,50,25,1,LWH,车型2_014
G1_014_0001,G1,standard,640,80,0,40,60,30,12,3,WLH,车型2_014
G4_014_0009,G4,oriented,0,140,0,80,60,50,25,1,LWH,车型2_014
G4_014_0010,G4,oriented,80,140,0,80,60,50,25,1,LWH,车型2_014
G4_014_0011,G4,oriented,160,140,0,80,60,50,25,1,LWH,车型2_014
G4_014_0012,G4,oriented,240,140,0,80,60,50,25,1,LWH,车型2_014
G4_014_0013,G4,oriented,320,140,0,80,60,50,25,1,LWH,车型2_014
G4_014_0014,G4,oriented,400,140,0,80,60,50,25,1,LWH,车型2_014
G4_014_0015,G4,oriented,480,140,0,80,60,50,25,1,LWH,车型2_014
G4_014_0016,G4,oriented,560,140,0,80,60,50,25,1,LWH,车型2_014
G1_014_0002,G1,standard,640,140,0,40,60,30,12,3,WLH,车型2_014
G1_014_0003,G1,standard,0,200,0,60,40,30,12,1,LWH,车型2_014
G1_014_0004,G1,standard,60,200,0,60,40,30,12,1,LWH,车型2_014
G1_014_0005,G1,standard,120,200,0,60,40,30,12,1,LWH,车型2_014
G1_014_0006,G1,standard,180,200,0,60,40,30,12,1,LWH,车型2_014
G1_014_0007,G1,standard,240,200,0,60,40,30,12,1,LWH,车型2_014
G1_014_0008,G1,standard,300,200,0,60,40,30,12,1,LWH,车型2_014
G1_014_0009,G1,standard,360,200,0,60,40,30,12,1,LWH,车型2_014
G1_014_0010,G1,standard,420,200,0,60,40,30,12,1,LWH,车型2_014
G1_014_0011,G1,standard,480,200,0,60,40,30,12,1,LWH,车型2_014
G1_014_0012,G1,standard,540,200,0,60,40,30,12,1,LWH,车型2_014
G1_014_0013,G1,standard,600,200,0,60,40,30,12,1,LWH,车型2_014
G3_014_0026,G3,fragile,640,80,30,40,50,70,15,6,HWL,车型2_014
G3_014_0027,G3,fragile,640,140,30,40,50,70,15,6,HWL,车型2_014
G3_014_0028,G3,fragile,0,200,30,50,40,70,15,4,WHL,车型2_014
G3_014_0029,G3,fragile,60,200,30,50,40,70,15,4,WHL,车型2_014
G3_014_0030,G3,fragile,120,200,30,50,40,70,15,4,WHL,车型2_014
G3_014_0031,G3,fragile,180,200,30,50,40,70,15,4,WHL,车型2_014
G3_014_0032,G3,fragile,240,200,30,50,40,70,15,4,WHL,车型2_014
G3_014_0033,G3,fragile,300,200,30,50,40,70,15,4,WHL,车型2_014
G3_014_0034,G3,fragile,360,200,30,50,40,70,15,4,WHL,车型2_014
G3_014_0035,G3,fragile,420,200,30,50,40,70,15,4,WHL,车型2_014
G3_014_0036,G3,fragile,480,200,30,50,40,70,15,4,WHL,车型2_014
