item_id,type_id,category,x,y,z,length,width,height,weight,orientation_id,rotation,truck_id,support_by,direct_supported_weight
G5_车型2_013_0001,G5,oriented,0,0,0,40,40,60,18,1,LWH,车型2_013,,18.0
G3_车型2_013_0001,G3,fragile,0,40,0,40,70,50,15,5,HLW,车型2_013,,0.0
G3_车型2_013_0002,G3,fragile,0,110,0,40,70,50,15,5,HLW,车型2_013,,0.0
G3_车型2_013_0003,G3,fragile,0,180,0,40,50,70,15,6,HWL,车型2_013,,0.0
G5_车型2_013_0002,G5,oriented,40,0,0,40,40,60,18,1,LWH,车型2_013,,18.0
G3_车型2_013_0004,G3,fragile,40,40,0,40,70,50,15,5,HLW,车型2_013,,0.0
G3_车型2_013_0005,G3,fragile,40,110,0,40,70,50,15,5,HLW,车型2_013,,0.0
G3_车型2_013_0006,G3,fragile,40,180,0,40,50,70,15,6,HWL,车型2_013,,0.0
G5_车型2_013_0003,G5,oriented,80,0,0,40,40,60,18,1,LWH,车型2_013,,18.0
G5_车型2_013_0004,G5,oriented,80,40,0,40,40,60,18,1,LWH,车型2_013,,18.0
G3_车型2_013_0007,G3,fragile,80,80,0,40,70,50,15,5,HLW,车型2_013,,0.0
G3_车型2_013_0008,G3,fragile,80,150,0,40,70,50,15,5,HLW,车型2_013,,0.0
G2_车型2_013_0001,G2,standard,80,220,0,35,25,50,8,4,WHL,车型2_013,,8.0
G5_车型2_013_0005,G5,oriented,120,0,0,40,40,60,18,1,LWH,车型2_013,,18.0
G5_车型2_013_0006,G5,oriented,120,40,0,40,40,60,18,1,LWH,车型2_013,,18.0
G3_车型2_013_0009,G3,fragile,120,80,0,40,70,50,15,5,HLW,车型2_013,,0.0
G3_车型2_013_0010,G3,fragile,120,150,0,40,70,50,15,5,HLW,车型2_013,,0.0
G2_车型2_013_0002,G2,standard,120,220,0,35,25,50,8,4,WHL,车型2_013,,8.0
G4_车型2_013_0001,G4,oriented,160,0,0,80,60,50,25,1,LWH,车型2_013,,25.0
G4_车型2_013_0002,G4,oriented,160,60,0,80,60,50,25,1,LWH,车型2_013,,25.0
G4_车型2_013_0003,G4,oriented,160,120,0,80,60,50,25,1,LWH,车型2_013,,25.0
G4_车型2_013_0004,G4,oriented,160,180,0,80,60,50,25,1,LWH,车型2_013,,25.0
G5_车型2_013_0007,G5,oriented,240,0,0,40,40,60,18,1,LWH,车型2_013,,18.0
G5_车型2_013_0008,G5,oriented,240,40,0,40,40,60,18,1,LWH,车型2_013,,18.0
G3_车型2_013_0011,G3,fragile,240,80,0,40,70,50,15,5,HLW,车型2_013,,0.0
G3_车型2_013_0012,G3,fragile,240,150,0,40,70,50,15,5,HLW,车型2_013,,0.0
G2_车型2_013_0003,G2,standard,240,220,0,35,25,50,8,4,WHL,车型2_013,,8.0
G4_车型2_013_0005,G4,oriented,280,0,0,80,60,50,25,1,LWH,车型2_013,,25.0
G4_车型2_013_0006,G4,oriented,280,60,0,80,60,50,25,1,LWH,车型2_013,,25.0
G4_车型2_013_0007,G4,oriented,280,120,0,80,60,50,25,1,LWH,车型2_013,,25.0
G4_车型2_013_0008,G4,oriented,280,180,0,80,60,50,25,1,LWH,车型2_013,,25.0
G5_车型2_013_0009,G5,oriented,360,0,0,40,40,60,18,1,LWH,车型2_013,,18.0
G5_车型2_013_0010,G5,oriented,360,40,0,40,40,60,18,1,LWH,车型2_013,,18.0
G3_车型2_013_0013,G3,fragile,360,80,0,40,70,50,15,5,HLW,车型2_013,,0.0
G3_车型2_013_0014,G3,fragile,360,150,0,40,70,50,15,5,HLW,车型2_013,,0.0
G2_车型2_013_0004,G2,standard,360,220,0,35,25,50,8,4,WHL,车型2_013,,8.0
G4_车型2_013_0009,G4,oriented,400,0,0,80,60,50,25,1,LWH,车型2_013,,25.0
G4_车型2_013_0010,G4,oriented,400,60,0,80,60,50,25,1,LWH,车型2_013,,25.0
