item_id,type_id,category,x,y,z,length,width,height,weight,orientation_id,rotation,truck_id
G3_012_0001,G3,fragile,0,0,0,70,50,40,15,1,LWH,车型2_012
G3_012_0002,G3,fragile,70,0,0,70,50,40,15,1,LWH,车型2_012
G3_012_0003,G3,fragile,140,0,0,70,50,40,15,1,LWH,车型2_012
G5_012_0001,G5,oriented,0,50,0,40,40,60,18,1,LWH,车型2_012
G5_012_0002,G5,oriented,40,50,0,40,40,60,18,1,LWH,车型2_012
G5_012_0003,G5,oriented,80,50,0,40,40,60,18,1,LWH,车型2_012
G5_012_0004,G5,oriented,120,50,0,40,40,60,18,1,LWH,车型2_012
G5_012_0005,G5,oriented,160,50,0,40,40,60,18,1,LWH,车型2_012
G5_012_0006,G5,oriented,200,50,0,40,40,60,18,1,LWH,车型2_012
G4_012_0001,G4,oriented,240,50,0,80,60,50,25,1,LWH,车型2_012
G4_012_0002,G4,oriented,320,50,0,80,60,50,25,1,LWH,车型2_012
G4_012_0003,G4,oriented,400,50,0,80,60,50,25,1,LWH,车型2_012
G4_012_0004,G4,oriented,480,50,0,80,60,50,25,1,LWH,车型2_012
G4_012_0005,G4,oriented,560,50,0,80,60,50,25,1,LWH,车型2_012
G1_012_0001,G1,standard,640,50,0,40,60,30,12,3,WLH,车型2_012
G5_012_0007,G5,oriented,0,110,0,40,40,60,18,1,LWH,车型2_012
G5_012_0008,G5,oriented,40,110,0,40,40,60,18,1,LWH,车型2_012
G5_012_0009,G5,oriented,80,110,0,40,40,60,18,1,LWH,车型2_012
G5_012_0010,G5,oriented,120,110,0,40,40,60,18,1,LWH,车型2_012
G5_012_0011,G5,oriented,160,110,0,40,40,60,18,1,LWH,车型2_012
G5_012_0012,G5,oriented,200,110,0,40,40,60,18,1,LWH,车型2_012
G4_012_0006,G4,oriented,240,110,0,80,60,50,25,1,LWH,车型2_012
G4_012_0007,G4,oriented,320,110,0,80,60,50,25,1,LWH,车型2_012
G4_012_0008,G4,oriented,400,110,0,80,60,50,25,1,LWH,车型2_012
G4_012_0009,G4,oriented,480,110,0,80,60,50,25,1,LWH,车型2_012
G4_012_0010,G4,oriented,560,110,0,80,60,50,25,1,LWH,车型2_012
G1_012_0002,G1,standard,640,110,0,40,60,30,12,3,WLH,车型2_012
G5_012_0013,G5,oriented,0,170,0,40,40,60,18,1,LWH,车型2_012
G5_012_0014,G5,oriented,40,170,0,40,40,60,18,1,LWH,车型2_012
G5_012_0015,G5,oriented,80,170,0,40,40,60,18,1,LWH,车型2_012
G5_012_0016,G5,oriented,120,170,0,40,40,60,18,1,LWH,车型2_012
G5_012_0017,G5,oriented,160,170,0,40,40,60,18,1,LWH,车型2_012
G5_012_0018,G5,oriented,200,170,0,40,40,60,18,1,LWH,车型2_012
G4_012_0011,G4,oriented,240,170,0,80,60,50,25,1,LWH,车型2_012
G4_012_0012,G4,oriented,320,170,0,80,60,50,25,1,LWH,车型2_012
G4_012_0013,G4,oriented,400,170,0,80,60,50,25,1,LWH,车型2_012
G4_012_0014,G4,oriented,480,170,0,80,60,50,25,1,LWH,车型2_012
G4_012_0015,G4,oriented,560,170,0,80,60,50,25,1,LWH,车型2_012
G1_012_0003,G1,standard,640,170,0,40,60,30,12,3,WLH,车型2_012
G4_012_0016,G4,oriented,0,50,60,80,60,50,25,1,LWH,车型2_012
G4_012_0017,G4,oriented,80,50,60,80,60,50,25,1,LWH,车型2_012
G4_012_0018,G4,oriented,160,50,60,80,60,50,25,1,LWH,车型2_012
G4_012_0019,G4,oriented,240,50,60,80,60,50,25,1,LWH,车型2_012
G4_012_0020,G4,oriented,320,50,60,80,60,50,25,1,LWH,车型2_012
G4_012_0021,G4,oriented,400,50,60,80,60,50,25,1,LWH,车型2_012
G4_012_0022,G4,oriented,480,50,60,80,60,50,25,1,LWH,车型2_012
G4_012_0023,G4,oriented,560,50,60,80,60,50,25,1,LWH,车型2_012
G1_012_0004,G1,standard,640,50,60,40,60,30,12,3,WLH,车型2_012
G4_012_0024,G4,oriented,0,110,60,80,60,50,25,1,LWH,车型2_012
G4_012_0025,G4,oriented,80,110,60,80,60,50,25,1,LWH,车型2_012
G4_012_0026,G4,oriented,160,110,60,80,60,50,25,1,LWH,车型2_012
G4_012_0027,G4,oriented,240,110,60,80,60,50,25,1,LWH,车型2_012
G4_012_0028,G4,oriented,320,110,60,80,60,50,25,1,LWH,车型2_012
G4_012_0029,G4,oriented,400,110,60,80,60,50,25,1,LWH,车型2_012
G4_012_0030,G4,oriented,480,110,60,80,60,50,25,1,LWH,车型2_012
G4_012_0031,G4,oriented,560,110,60,80,60,50,25,1,LWH,车型2_012
G1_012_0005,G1,standard,640,110,60,40,60,30,12,3,WLH,车型2_012
G4_012_0032,G4,oriented,0,170,60,80,60,50,25,1,LWH,车型2_012
G4_012_0033,G4,oriented,80,170,60,80,60,50,25,1,LWH,车型2_012
G4_012_0034,G4,oriented,160,170,60,80,60,50,25,1,LWH,车型2_012
G4_012_0035,G4,oriented,240,170,60,80,60,50,25,1,LWH,车型2_012
G4_012_0036,G4,oriented,320,170,60,80,60,50,25,1,LWH,车型2_012
G4_012_0037,G4,oriented,400,170,60,80,60,50,25,1,LWH,车型2_012
G4_012_0038,G4,oriented,480,170,60,80,60,50,25,1,LWH,车型2_012
G4_012_0039,G4,oriented,560,170,60,80,60,50,25,1,LWH,车型2_012
G1_012_0006,G1,standard,640,170,60,40,60,30,12,3,WLH,车型2_012
G4_012_0040,G4,oriented,0,50,110,80,60,50,25,1,LWH,车型2_012
G4_012_0041,G4,oriented,80,50,110,80,60,50,25,1,LWH,车型2_012
G4_012_0042,G4,oriented,160,50,110,80,60,50,25,1,LWH,车型2_012
G4_012_0043,G4,oriented,240,50,110,80,60,50,25,1,LWH,车型2_012
G4_012_0044,G4,oriented,320,50,110,80,60,50,25,1,LWH,车型2_012
G4_012_0045,G4,oriented,400,50,110,80,60,50,25,1,LWH,车型2_012
G4_012_0046,G4,oriented,480,50,110,80,60,50,25,1,LWH,车型2_012
G4_012_0047,G4,oriented,560,50,110,80,60,50,25,1,LWH,车型2_012
G1_012_0007,G1,standard,640,50,110,40,60,30,12,3,WLH,车型2_012
G4_012_0048,G4,oriented,0,110,110,80,60,50,25,1,LWH,车型2_012
G4_012_0049,G4,oriented,80,110,110,80,60,50,25,1,LWH,车型2_012
G4_012_0050,G4,oriented,160,110,110,80,60,50,25,1,LWH,车型2_012
G4_012_0051,G4,oriented,240,110,110,80,60,50,25,1,LWH,车型2_012
G4_012_0052,G4,oriented,320,110,110,80,60,50,25,1,LWH,车型2_012
G4_012_0053,G4,oriented,400,110,110,80,60,50,25,1,LWH,车型2_012
G4_012_0054,G4,oriented,480,110,110,80,60,50,25,1,LWH,车型2_012
G4_012_0055,G4,oriented,560,110,110,80,60,50,25,1,LWH,车型2_012
G1_012_0008,G1,standard,640,110,110,40,60,30,12,3,WLH,车型2_012
G4_012_0056,G4,oriented,0,170,110,80,60,50,25,1,LWH,车型2_012
G4_012_0057,G4,oriented,80,170,110,80,60,50,25,1,LWH,车型2_012
G4_012_0058,G4,oriented,160,170,110,80,60,50,25,1,LWH,车型2_012
G4_012_0059,G4,oriented,240,170,110,80,60,50,25,1,LWH,车型2_012
G4_012_0060,G4,oriented,320,170,110,80,60,50,25,1,LWH,车型2_012
G4_012_0061,G4,oriented,400,170,110,80,60,50,25,1,LWH,车型2_012
G4_012_0062,G4,oriented,480,170,110,80,60,50,25,1,LWH,车型2_012
G4_012_0063,G4,oriented,560,170,110,80,60,50,25,1,LWH,车型2_012
G1_012_0009,G1,standard,640,170,110,40,60,30,12,3,WLH,车型2_012
G4_012_0064,G4,oriented,0,50,160,80,60,50,25,1,LWH,车型2_012
G4_012_0065,G4,oriented,80,50,160,80,60,50,25,1,LWH,车型2_012
G4_012_0066,G4,oriented,160,50,160,80,60,50,25,1,LWH,车型2_012
G4_012_0067,G4,oriented,240,50,160,80,60,50,25,1,LWH,车型2_012
G4_012_0068,G4,oriented,320,50,160,80,60,50,25,1,LWH,车型2_012
G4_012_0069,G4,oriented,400,50,160,80,60,50,25,1,LWH,车型2_012
G4_012_0070,G4,oriented,480,50,160,80,60,50,25,1,LWH,车型2_012
G4_012_0071,G4,oriented,560,50,160,80,60,50,25,1,LWH,车型2_012
G1_012_0010,G1,standard,640,50,160,40,60,30,12,3,WLH,车型2_012
G4_012_0072,G4,oriented,0,110,160,80,60,50,25,1,LWH,车型2_012
G4_012_0073,G4,oriented,80,110,160,80,60,50,25,1,LWH,车型2_012
G4_012_0074,G4,oriented,160,110,160,80,60,50,25,1,LWH,车型2_012
G4_012_0075,G4,oriented,240,110,160,80,60,50,25,1,LWH,车型2_012
G4_012_0076,G4,oriented,320,110,160,80,60,50,25,1,LWH,车型2_012
G4_012_0077,G4,oriented,400,110,160,80,60,50,25,1,LWH,车型2_012
G4_012_0078,G4,oriented,480,110,160,80,60,50,25,1,LWH,车型2_012
G4_012_0079,G4,oriented,560,110,160,80,60,50,25,1,LWH,车型2_012
G1_012_0011,G1,standard,640,110,160,40,60,30,12,3,WLH,车型2_012
G4_012_0080,G4,oriented,0,170,160,80,60,50,25,1,LWH,车型2_012
G4_012_0081,G4,oriented,80,170,160,80,60,50,25,1,LWH,车型2_012
G4_012_0082,G4,oriented,160,170,160,80,60,50,25,1,LWH,车型2_012
G4_012_0083,G4,oriented,240,170,160,80,60,50,25,1,LWH,车型2_012
G4_012_0084,G4,oriented,320,170,160,80,60,50,25,1,LWH,车型2_012
G4_012_0085,G4,oriented,400,170,160,80,60,50,25,1,LWH,车型2_012
G4_012_0086,G4,oriented,480,170,160,80,60,50,25,1,LWH,车型2_012
G4_012_0087,G4,oriented,560,170,160,80,60,50,25,1,LWH,车型2_012
G1_012_0012,G1,standard,640,170,160,40,60,30,12,3,WLH,车型2_012
G1_012_0013,G1,standard,0,50,210,60,40,30,12,1,LWH,车型2_012
G1_012_0014,G1,standard,60,50,210,60,40,30,12,1,LWH,车型2_012
G1_012_0015,G1,standard,120,50,210,60,40,30,12,1,LWH,车型2_012
G1_012_0016,G1,standard,180,50,210,60,40,30,12,1,LWH,车型2_012
G1_012_0017,G1,standard,240,50,210,60,40,30,12,1,LWH,车型2_012
G1_012_0018,G1,standard,300,50,210,60,40,30,12,1,LWH,车型2_012
G1_012_0019,G1,standard,360,50,210,60,40,30,12,1,LWH,车型2_012
G1_012_0020,G1,standard,420,50,210,60,40,30,12,1,LWH,车型2_012
G1_012_0021,G1,standard,480,50,210,60,40,30,12,1,LWH,车型2_012
G1_012_0022,G1,standard,540,50,210,60,40,30,12,1,LWH,车型2_012
G1_012_0023,G1,standard,600,50,210,60,40,30,12,1,LWH,车型2_012
G2_012_0001,G2,standard,0,90,210,50,35,25,8,1,LWH,车型2_012
G2_012_0002,G2,standard,50,90,210,50,35,25,8,1,LWH,车型2_012
G1_012_0024,G1,standard,100,90,210,60,40,30,12,1,LWH,车型2_012
G1_012_0025,G1,standard,160,90,210,60,40,30,12,1,LWH,车型2_012
G1_012_0026,G1,standard,220,90,210,60,40,30,12,1,LWH,车型2_012
G1_012_0027,G1,standard,280,90,210,60,40,30,12,1,LWH,车型2_012
G1_012_0028,G1,standard,340,90,210,60,40,30,12,1,LWH,车型2_012
G1_012_0029,G1,standard,400,90,210,60,40,30,12,1,LWH,车型2_012
G1_012_0030,G1,standard,460,90,210,60,40,30,12,1,LWH,车型2_012
G1_012_0031,G1,standard,520,90,210,60,40,30,12,1,LWH,车型2_012
G1_012_0032,G1,standard,580,90,210,60,40,30,12,1,LWH,车型2_012
G1_012_0033,G1,standard,640,90,210,40,60,30,12,3,WLH,车型2_012
G2_012_0003,G2,standard,0,150,210,50,35,25,8,1,LWH,车型2_012
G2_012_0004,G2,standard,50,150,210,50,35,25,8,1,LWH,车型2_012
G2_012_0005,G2,standard,100,150,210,50,35,25,8,1,LWH,车型2_012
G2_012_0006,G2,standard,150,150,210,50,35,25,8,1,LWH,车型2_012
G1_012_0034,G1,standard,200,150,210,60,40,30,12,1,LWH,车型2_012
G1_012_0035,G1,standard,260,150,210,60,40,30,12,1,LWH,车型2_012
G1_012_0036,G1,standard,320,150,210,60,40,30,12,1,LWH,车型2_012
G1_012_0037,G1,standard,380,150,210,60,40,30,12,1,LWH,车型2_012
G1_012_0038,G1,standard,440,150,210,60,40,30,12,1,LWH,车型2_012
G1_012_0039,G1,standard,500,150,210,60,40,30,12,1,LWH,车型2_012
G1_012_0040,G1,standard,560,150,210,60,40,30,12,1,LWH,车型2_012
G1_012_0041,G1,standard,620,150,210,60,40,30,12,1,LWH,车型2_012
G2_012_0007,G2,standard,0,190,210,50,35,25,8,1,LWH,车型2_012
G2_012_0008,G2,standard,50,190,210,50,35,25,8,1,LWH,车型2_012
G2_012_0009,G2,standard,100,190,210,50,35,25,8,1,LWH,车型2_012
G2_012_0010,G2,standard,150,190,210,50,35,25,8,1,LWH,车型2_012
G1_012_0042,G1,standard,200,190,210,60,40,30,12,1,LWH,车型2_012
G1_012_0043,G1,standard,260,190,210,60,40,30,12,1,LWH,车型2_012
G1_012_0044,G1,standard,320,190,210,60,40,30,12,1,LWH,车型2_012
G1_012_0045,G1,standard,380,190,210,60,40,30,12,1,LWH,车型2_012
G1_012_0046,G1,standard,440,190,210,60,40,30,12,1,LWH,车型2_012
G1_012_0047,G1,standard,500,190,210,60,40,30,12,1,LWH,车型2_012
G1_012_0048,G1,standard,560,190,210,60,40,30,12,1,LWH,车型2_012
G1_012_0049,G1,standard,620,190,210,60,40,30,12,1,LWH,车型2_012
